customer_id,company_name,industry,company_size,country,signup_date,subscription_plan,monthly_charges_usd,contract_type,tenure_months,total_logins_90d,days_since_last_login,avg_session_duration_min,features_used_pct,integrations_connected,api_calls_30d,data_storage_used_pct,reports_generated_30d,team_members_active,support_tickets_90d,avg_ticket_resolution_hrs,nps_score,csat_score,total_revenue_lifetime_usd,payment_delays_6m,discount_applied_pct,has_dedicated_csm,onboarding_completed,training_sessions_attended,engagement_score,health_score,churned,churn_date,churn_reason,revenue_at_risk,customer_lifetime_days,login_frequency,risk_sagment,nps_category,support_burden,revenue_per_member,is_high_value,signup_year,signup_month,signup_quater,engagmet_vs_tenure
CUST-03123,MediaSolutions_3122,Retail,51-200,Germany,2022-03-06,Professional,86.33,Annual,34,41,17,7.5,9.0,3,384,86.6,11,2,2,45.2,6.0,3.2,3179.27,1,0,0,1,0,15.7,43.4,0,,,0.0,1032.0,Very High,At Risk,Detractor,0.059,43.16,1,2022,3,1,0.46
CUST-03124,LegalInc_3123,Education,51-200,United States,2024-08-20,Free,0.0,Monthly,4,39,8,18.1,34.9,1,308,53.9,5,8,2,14.4,7.0,3.1,0.0,1,10,0,1,2,20.7,47.4,0,,,0.0,134.0,High,At Risk,Passive,0.5,0.0,0,2024,8,3,5.18
CUST-03125,FinanceWorks_3124,Finance,201-500,United States,2024-05-13,Professional,90.94,Annual,8,48,8,19.2,53.5,0,383,38.1,12,4,0,45.4,4.0,3.9,720.18,0,0,0,1,1,24.7,49.7,0,,,0.0,233.0,Very High,At Risk,Detractor,0.0,22.74,1,2024,5,2,3.09
CUST-03126,LogisticsSystems_3125,Education,51-200,Canada,2023-01-04,Professional,81.62,Quarterly,24,34,0,20.2,56.2,3,66,19.3,12,3,3,8.1,9.0,3.6,2148.63,0,15,1,1,1,30.2,54.2,0,,,0.0,728.0,High,Stable,Promoter,0.125,27.21,1,2023,1,1,1.26
CUST-03127,TechHub_3126,Technology,11-50,United Kingdom,2024-04-30,Enterprise,199.18,Annual,8,52,10,27.4,73.2,0,141,35.9,10,4,3,28.0,8.0,2.8,1774.69,1,0,1,1,3,32.4,51.2,0,,,0.0,246.0,Very High,Stable,Passive,0.375,49.8,1,2024,4,2,4.05
CUST-03128,EducationCloud_3127,Technology,201-500,United States,2022-02-12,Professional,84.37,Quarterly,35,43,3,7.0,56.7,3,9,23.3,9,4,3,23.4,7.0,4.2,2563.48,0,0,0,1,0,27.7,50.8,0,,,0.0,1054.0,Very High,Stable,Passive,0.086,21.09,1,2022,2,1,0.79
CUST-03129,FinanceSolutions_3128,Finance,201-500,France,2023-05-03,Professional,86.45,Annual,20,27,9,9.0,86.1,1,600,11.7,10,1,2,8.3,4.0,4.1,1659.62,0,10,0,0,1,29.5,50.4,0,,,0.0,609.0,High,Stable,Detractor,0.1,86.45,1,2023,5,2,1.48
CUST-03130,FinanceGroup_3129,Retail,51-200,Canada,2022-03-19,Professional,82.4,Monthly,33,36,18,5.5,73.9,3,798,17.3,9,6,3,11.7,7.0,2.9,2727.24,0,10,0,0,1,30.8,48.8,0,,,0.0,1019.0,High,At Risk,Passive,0.091,13.73,1,2022,3,1,0.93
CUST-03131,RetailInc_3130,Legal,51-200,Australia,2024-04-05,Enterprise,211.53,Annual,9,39,0,15.8,51.5,0,584,37.4,10,2,0,1.8,8.0,4.6,1977.39,3,10,0,1,0,22.1,54.4,0,,,0.0,271.0,High,Stable,Passive,0.0,105.76,1,2024,4,2,2.46
CUST-03132,RetailGroup_3131,Technology,1-10,United States,2023-11-05,Enterprise,204.47,Monthly,14,34,9,11.7,65.4,4,616,2.7,2,6,2,12.7,8.0,5.0,3422.93,3,10,0,1,1,32.2,56.4,0,,,0.0,423.0,High,Stable,Passive,0.143,34.08,1,2023,11,4,2.3
CUST-03133,EnergyCloud_3132,Logistics,1-10,Canada,2023-12-02,Professional,74.72,Annual,13,49,8,24.1,87.4,4,995,47.6,4,1,1,10.2,2.0,4.0,1043.1,1,30,1,1,0,43.0,54.8,0,,,0.0,396.0,Very High,Stable,Detractor,0.077,74.72,0,2023,12,4,3.31
CUST-03134,EducationSolutions_3133,Healthcare,11-50,United States,2024-01-29,Professional,78.46,Quarterly,11,42,2,32.1,19.1,1,605,32.1,7,3,2,48.2,7.0,2.4,857.14,0,20,0,1,1,21.0,47.0,0,,,0.0,338.0,Very High,At Risk,Passive,0.182,26.15,0,2024,1,1,1.91
CUST-03135,MediaHub_3134,Finance,11-50,Canada,2023-12-29,Free,0.0,Annual,12,46,10,29.6,68.9,3,215,37.3,9,2,0,49.8,8.0,3.6,0.0,0,10,0,1,0,37.4,57.1,0,,,0.0,369.0,Very High,Stable,Passive,0.0,0.0,0,2023,12,4,3.12
CUST-03136,EducationSystems_3135,Healthcare,1000+,India,2024-07-13,Professional,83.01,Annual,6,37,8,15.9,20.0,1,136,28.4,10,5,3,20.2,9.0,3.6,406.01,0,0,1,1,0,16.1,47.4,0,,,0.0,172.0,High,At Risk,Promoter,0.5,16.6,1,2024,7,3,2.68
CUST-03137,ConsultingWorks_3136,Finance,201-500,India,2024-06-20,Professional,87.95,Annual,6,30,14,41.4,32.1,1,264,21.6,10,4,6,18.3,4.0,3.1,479.64,0,0,0,1,0,25.4,43.0,0,,,0.0,195.0,High,At Risk,Detractor,1.0,21.99,1,2024,6,2,4.23
CUST-03138,TechCorp_3137,Technology,201-500,United Kingdom,2024-06-07,Professional,78.4,Monthly,7,56,1,17.9,91.3,3,311,56.6,7,2,1,23.0,7.0,4.5,573.22,0,5,0,1,3,41.0,60.1,0,,,0.0,208.0,Very High,Stable,Passive,0.143,39.2,0,2024,6,2,5.86
CUST-03139,FinanceHub_3138,Retail,51-200,Australia,2024-09-19,Starter,43.53,Annual,3,34,5,7.7,45.4,3,159,18.4,7,3,2,20.3,7.0,2.5,109.77,0,10,0,1,2,24.0,48.0,0,,,0.0,104.0,High,At Risk,Passive,0.667,14.51,0,2024,9,3,8.0
CUST-03140,EducationDigital_3139,Logistics,11-50,Japan,2022-12-05,Professional,80.37,Monthly,25,39,61,7.5,11.8,0,173,56.2,4,1,0,13.7,9.0,2.2,2170.33,0,25,0,1,0,9.9,36.4,1,2024-11-17,Business Closed,964.44,713.0,High,At Risk,Promoter,0.0,80.37,1,2022,12,4,0.4
CUST-03141,LegalSolutions_3140,Finance,1000+,Germany,2022-07-12,Starter,34.65,Monthly,30,39,11,17.0,41.3,3,618,48.8,10,1,2,24.9,7.0,3.8,970.4,0,15,1,1,1,26.2,50.5,0,,,0.0,904.0,High,Stable,Passive,0.067,34.65,0,2022,7,3,0.87
CUST-03142,HealthDigital_3141,Retail,11-50,United States,2022-10-10,Professional,74.38,Monthly,27,41,11,20.3,86.0,2,116,46.7,10,2,2,34.0,8.0,4.0,2527.32,0,15,0,1,3,36.4,55.8,0,,,0.0,814.0,Very High,Stable,Passive,0.074,37.19,0,2022,10,4,1.35
CUST-03143,HealthDigital_3142,Legal,1-10,Australia,2023-01-25,Starter,41.7,Quarterly,23,45,3,7.8,44.3,0,729,22.1,5,10,0,31.4,3.0,4.2,1222.21,0,0,0,1,2,18.9,47.9,1,2024-08-19,Poor Support,500.40000000000003,572.0,Very High,At Risk,Detractor,0.0,4.17,0,2023,1,1,0.82
CUST-03144,EnergyHub_3143,Media,51-200,United States,2024-09-26,Professional,89.78,Annual,3,48,0,12.3,42.0,1,148,7.9,19,5,3,36.5,4.0,3.6,268.49,1,5,0,0,1,22.0,47.0,0,,,0.0,97.0,Very High,At Risk,Detractor,1.0,17.96,1,2024,9,3,7.33
CUST-03145,LegalSystems_3144,Retail,501-1000,Brazil,2023-06-09,Starter,27.91,Monthly,19,33,29,2.9,87.8,2,260,41.3,8,9,1,45.3,6.0,3.6,583.04,0,10,0,1,4,31.0,49.3,0,,,0.0,572.0,High,At Risk,Detractor,0.053,3.1,0,2023,6,2,1.63
CUST-03146,TechCloud_3145,Healthcare,501-1000,Canada,2023-10-21,Free,0.0,Monthly,14,51,1,3.5,55.4,1,161,30.0,9,7,2,6.2,5.0,4.0,0.0,0,20,1,1,1,23.3,49.7,1,2024-10-14,Too Expensive,0.0,359.0,Very High,At Risk,Detractor,0.143,0.0,0,2023,10,4,1.66
CUST-03147,RetailWorks_3146,Legal,1-10,United Kingdom,2023-12-17,Professional,92.66,Quarterly,13,46,49,6.7,41.8,5,861,49.7,6,5,0,43.5,6.0,3.7,1098.51,0,25,0,1,1,28.5,46.2,0,,,0.0,381.0,Very High,At Risk,Detractor,0.0,18.53,1,2023,12,4,2.19
CUST-03148,EducationCloud_3147,Retail,501-1000,United States,2024-06-09,Starter,30.32,Annual,7,53,1,12.1,67.8,2,250,54.1,6,6,0,7.8,5.0,4.1,239.16,0,15,1,1,5,31.1,54.5,0,,,0.0,206.0,Very High,Stable,Detractor,0.0,5.05,0,2024,6,2,4.44
CUST-03149,EnergySolutions_3148,Healthcare,11-50,United Kingdom,2023-03-28,Professional,87.84,Quarterly,21,41,1,15.8,35.5,1,1920,39.3,5,11,1,7.9,5.0,4.4,2339.21,0,0,0,1,1,20.5,50.1,0,,,0.0,645.0,Very High,Stable,Detractor,0.048,7.99,1,2023,3,1,0.98
CUST-03150,FinanceWorks_3149,Healthcare,1-10,Japan,2023-03-04,Enterprise,210.38,Annual,22,50,3,10.9,19.2,2,459,35.6,5,3,0,67.7,6.0,4.0,5092.62,0,15,0,1,1,18.2,49.6,0,,,0.0,669.0,Very High,At Risk,Detractor,0.0,70.13,1,2023,3,1,0.83
CUST-03151,EducationHub_3150,Logistics,501-1000,United States,2024-11-11,Enterprise,208.82,Quarterly,2,53,7,9.0,14.2,2,8,2.6,4,7,1,34.8,10.0,5.0,419.63,0,15,0,1,1,16.8,52.9,0,,,0.0,51.0,Very High,Stable,Promoter,0.5,29.83,1,2024,11,4,8.4
CUST-03152,MediaCorp_3151,Technology,501-1000,Canada,2024-06-01,Starter,42.35,Annual,7,38,15,18.0,40.6,0,844,17.3,9,6,2,22.7,7.0,2.6,352.08,1,5,1,1,4,19.9,45.0,0,,,0.0,214.0,High,At Risk,Passive,0.286,7.06,0,2024,6,2,2.84
CUST-03153,RetailSolutions_3152,Consulting,51-200,Japan,2022-11-09,Enterprise,211.29,Annual,26,25,35,14.5,34.1,3,584,54.0,9,5,0,42.1,8.0,4.0,6768.39,1,30,1,1,1,21.9,47.9,0,,,0.0,784.0,High,At Risk,Passive,0.0,42.26,1,2022,11,4,0.84
CUST-03154,EducationSystems_3153,Technology,51-200,United Kingdom,2024-04-19,Starter,43.89,Quarterly,8,49,4,12.8,67.9,2,147,47.7,10,5,1,33.1,8.0,4.1,346.35,1,10,1,1,2,30.8,55.6,0,,,0.0,257.0,Very High,Stable,Passive,0.125,8.78,0,2024,4,2,3.85
CUST-03155,EnergyCorp_3154,Logistics,201-500,United Kingdom,2023-06-03,Enterprise,197.65,Quarterly,19,45,0,6.2,18.9,0,156,39.7,11,1,1,30.0,3.0,2.9,3576.68,1,0,0,1,4,12.1,42.3,0,,,0.0,578.0,Very High,At Risk,Detractor,0.053,197.65,1,2023,6,2,0.64
CUST-03156,ConsultingWorks_3155,Finance,201-500,Germany,2023-01-10,Professional,80.1,Annual,24,43,9,13.3,36.8,3,338,33.9,5,4,2,22.1,10.0,2.1,2343.9,1,0,1,1,0,24.5,49.2,0,,,0.0,722.0,Very High,At Risk,Promoter,0.083,20.02,1,2023,1,1,1.02
CUST-03157,LogisticsCorp_3156,Retail,501-1000,United Kingdom,2023-03-27,Free,0.0,Annual,21,36,12,9.7,47.1,4,548,14.1,9,6,2,43.6,0.0,4.7,0.0,1,0,1,0,1,27.3,47.0,0,,,0.0,646.0,High,At Risk,Detractor,0.095,0.0,0,2023,3,1,1.3
CUST-03158,ConsultingInc_3157,Legal,51-200,United States,2024-10-11,Professional,86.72,Monthly,3,48,5,4.2,77.6,5,1149,33.9,8,2,3,12.1,7.0,4.1,231.06,0,20,0,1,2,37.0,55.6,0,,,0.0,82.0,Very High,Stable,Passive,1.0,43.36,1,2024,10,4,12.33
CUST-03159,RetailHub_3158,Finance,1000+,United States,2023-08-18,Starter,38.66,Quarterly,16,34,2,18.1,80.4,1,90,40.8,8,7,2,12.4,7.0,2.8,541.66,0,0,0,1,2,31.5,52.0,0,,,0.0,502.0,High,Stable,Passive,0.125,5.52,0,2023,8,3,1.97
CUST-03160,TechGroup_3159,Retail,1000+,Germany,2023-05-15,Professional,84.69,Annual,20,28,3,23.6,70.7,3,91,35.3,12,1,1,13.2,10.0,3.8,1843.78,0,0,0,1,2,34.0,58.0,0,,,0.0,597.0,High,Stable,Promoter,0.05,84.69,1,2023,5,2,1.7
CUST-03161,LogisticsInc_3160,Technology,1-10,Japan,2023-04-09,Professional,75.48,Quarterly,21,40,10,9.3,50.6,3,597,64.6,8,3,2,10.8,6.0,4.4,1515.44,0,0,0,1,1,26.5,51.2,0,,,0.0,633.0,High,Stable,Detractor,0.095,25.16,0,2023,4,2,1.26
CUST-03162,LegalLabs_3161,Technology,501-1000,United States,2022-04-23,Professional,90.83,Quarterly,32,46,6,13.3,53.6,0,191,45.7,5,3,0,6.2,9.0,2.7,3167.08,0,10,0,1,1,22.8,50.8,0,,,0.0,984.0,Very High,Stable,Promoter,0.0,30.28,1,2022,4,2,0.71
CUST-03163,EducationDigital_3162,Healthcare,51-200,United States,2024-11-01,Professional,93.22,Annual,2,41,13,6.9,61.4,1,128,55.3,8,5,1,13.5,8.0,3.7,223.14,0,0,0,0,0,24.5,50.9,0,,,0.0,61.0,Very High,Stable,Passive,0.5,18.64,1,2024,11,4,12.25
CUST-03164,RetailLabs_3163,Media,11-50,United Kingdom,2022-11-27,Enterprise,202.11,Monthly,25,36,2,7.9,25.8,2,581,58.3,2,5,1,28.8,8.0,2.5,5152.49,0,0,0,1,0,17.3,47.3,0,,,0.0,766.0,High,At Risk,Passive,0.04,40.42,1,2022,11,4,0.69
CUST-03165,EnergyGroup_3164,Technology,51-200,France,2022-05-20,Enterprise,198.5,Monthly,31,42,18,12.8,66.8,2,31,27.9,8,4,4,24.9,9.0,3.7,5207.29,2,0,0,0,3,29.7,50.8,0,,,0.0,957.0,Very High,Stable,Promoter,0.129,49.62,1,2022,5,2,0.96
CUST-03166,HealthInc_3165,Technology,1-10,United States,2024-06-20,Professional,74.39,Annual,6,49,1,22.5,51.2,3,378,38.4,10,8,2,30.6,10.0,3.9,568.13,0,5,0,1,0,31.4,56.7,0,,,0.0,195.0,Very High,Stable,Promoter,0.333,9.3,0,2024,6,2,5.23
CUST-03167,EducationSolutions_3166,Finance,51-200,Brazil,2023-06-01,Professional,78.75,Quarterly,19,45,4,18.4,38.7,2,511,51.3,11,2,2,27.6,7.0,4.6,1654.8,1,25,0,1,3,24.6,52.5,0,,,0.0,580.0,Very High,Stable,Passive,0.105,39.38,0,2023,6,2,1.29
CUST-03168,FinanceInc_3167,Education,501-1000,United States,2023-07-23,Enterprise,208.0,Annual,17,29,8,13.1,18.9,1,242,73.0,8,3,2,39.5,9.0,4.1,3371.66,0,10,1,1,1,14.1,48.3,0,,,0.0,528.0,High,At Risk,Promoter,0.118,69.33,1,2023,7,3,0.83
CUST-03169,LegalCloud_3168,Media,11-50,Japan,2024-04-25,Enterprise,212.23,Annual,8,47,13,9.3,39.4,1,67,23.8,8,2,3,48.4,8.0,3.7,1786.39,1,20,0,1,2,20.4,47.8,0,,,0.0,251.0,Very High,At Risk,Passive,0.375,106.12,1,2024,4,2,2.55
CUST-03170,TechDigital_3169,Technology,51-200,Canada,2024-12-28,Free,0.0,Annual,0,40,3,7.4,77.0,1,209,61.4,7,3,2,8.7,1.0,3.2,0.0,0,0,1,1,0,28.4,46.6,1,2025-10-04,Competitor,0.0,280.0,High,At Risk,Detractor,2.0,0.0,0,2024,12,4,28.4
CUST-03171,EnergyCorp_3170,Technology,1000+,Australia,2022-04-28,Starter,25.87,Annual,32,42,29,7.7,17.3,0,282,69.4,9,3,3,11.3,8.0,4.2,836.18,1,25,0,1,1,11.7,42.9,0,,,0.0,979.0,Very High,At Risk,Passive,0.094,8.62,0,2022,4,2,0.37
CUST-03172,FinanceHub_3171,Consulting,51-200,United Kingdom,2024-06-06,Starter,35.07,Monthly,7,33,12,6.5,52.2,0,87,43.9,5,4,1,32.7,7.0,2.5,296.82,0,20,0,1,2,19.0,45.7,0,,,0.0,209.0,High,At Risk,Passive,0.143,8.77,0,2024,6,2,2.71
CUST-03173,LegalCloud_3172,Healthcare,11-50,India,2024-12-18,Professional,87.91,Quarterly,0,39,2,26.7,12.9,2,335,51.7,10,3,1,14.7,7.0,4.0,0.0,2,25,0,1,1,19.7,48.8,1,2025-10-14,Too Expensive,1054.92,300.0,High,At Risk,Passive,1.0,29.3,1,2024,12,4,19.7
CUST-03174,RetailHub_3173,Legal,51-200,United States,2024-11-22,Starter,29.53,Quarterly,1,51,12,5.9,46.5,1,206,22.4,8,1,1,49.9,8.0,3.1,38.05,1,25,1,1,0,21.7,48.7,0,,,0.0,40.0,Very High,At Risk,Passive,1.0,29.53,0,2024,11,4,21.7
CUST-03175,HealthInc_3174,Legal,51-200,United States,2022-02-19,Professional,85.4,Quarterly,34,31,11,13.9,84.8,3,1151,22.8,6,2,0,21.8,8.0,4.5,3319.11,0,0,1,0,0,35.2,57.8,0,,,0.0,1047.0,High,Stable,Passive,0.0,42.7,1,2022,2,1,1.04
CUST-03176,EnergyCorp_3175,Logistics,51-200,United Kingdom,2022-01-19,Professional,88.3,Monthly,35,35,13,32.2,44.8,3,33,43.1,10,1,0,14.7,10.0,4.5,3697.65,1,10,1,1,0,30.8,57.4,0,,,0.0,1078.0,High,Stable,Promoter,0.0,88.3,1,2022,1,1,0.88
CUST-03177,FinanceSolutions_3176,Technology,201-500,Brazil,2023-12-27,Professional,90.75,Monthly,12,47,24,10.4,62.7,3,554,73.3,7,5,2,1.2,9.0,3.1,919.35,0,20,0,1,2,30.7,50.6,0,,,0.0,371.0,Very High,Stable,Promoter,0.167,18.15,1,2023,12,4,2.56
CUST-03178,LegalSystems_3177,Logistics,51-200,India,2022-07-16,Professional,83.05,Monthly,30,34,12,29.6,50.0,0,639,55.1,9,2,4,36.8,8.0,2.8,3224.43,0,30,1,1,2,25.0,47.2,0,,,0.0,900.0,High,At Risk,Passive,0.133,41.52,1,2022,7,3,0.83
CUST-03179,EnergyInc_3178,Logistics,201-500,Canada,2023-07-13,Free,0.0,Quarterly,18,34,4,16.0,43.1,5,469,60.9,13,8,1,12.8,0.0,4.1,0.0,0,20,1,1,0,29.9,48.8,0,,,0.0,538.0,High,At Risk,Detractor,0.056,0.0,0,2023,7,3,1.66
CUST-03180,TechGroup_3179,Retail,51-200,Germany,2023-03-28,Enterprise,208.96,Annual,21,48,15,21.4,57.4,4,368,25.9,9,4,2,18.8,7.0,3.2,4152.58,0,25,1,1,1,34.6,52.1,0,,,0.0,645.0,Very High,Stable,Passive,0.095,52.24,1,2023,3,1,1.65
CUST-03181,TechWorks_3180,Finance,11-50,United States,2022-10-16,Enterprise,200.04,Annual,27,29,11,7.0,69.7,1,61,15.2,15,2,0,6.0,1.0,3.8,6962.92,1,30,1,0,0,25.1,46.8,0,,,0.0,808.0,High,At Risk,Detractor,0.0,100.02,1,2022,10,4,0.93
CUST-03182,MediaHub_3181,Healthcare,201-500,France,2023-01-26,Professional,78.26,Monthly,23,32,8,14.0,66.5,0,468,58.8,11,4,1,16.9,3.0,4.0,2064.95,0,10,1,1,3,24.5,48.2,0,,,0.0,706.0,High,At Risk,Detractor,0.043,19.57,0,2023,1,1,1.07
CUST-03183,LegalSolutions_3182,Technology,201-500,India,2022-08-03,Enterprise,197.75,Monthly,29,45,4,10.9,81.0,3,418,76.5,6,2,2,17.4,3.0,4.6,7120.35,1,5,0,1,1,35.2,53.6,0,,,0.0,882.0,Very High,Stable,Detractor,0.069,98.88,1,2022,8,3,1.21
CUST-03184,MediaCloud_3183,Retail,51-200,Australia,2022-08-03,Starter,31.18,Monthly,29,42,25,13.3,61.9,2,1219,18.6,5,4,1,14.2,9.0,4.5,823.48,0,10,0,1,3,26.9,52.5,0,,,0.0,882.0,Very High,Stable,Promoter,0.034,7.8,0,2022,8,3,0.93
CUST-03185,RetailSolutions_3184,Retail,1-10,United Kingdom,2022-05-08,Professional,74.72,Monthly,32,28,7,12.1,32.4,4,1028,81.7,6,2,4,14.0,8.0,3.8,2298.89,1,5,1,0,2,23.3,49.3,0,,,0.0,969.0,High,At Risk,Passive,0.125,37.36,0,2022,5,2,0.73
CUST-03186,ConsultingGroup_3185,Finance,11-50,Netherlands,2024-01-30,Starter,29.66,Annual,11,47,9,21.0,55.4,2,10,59.9,8,5,1,7.9,8.0,2.9,423.59,2,0,1,1,2,29.7,52.0,1,2024-10-03,Competitor,355.92,247.0,Very High,Stable,Passive,0.091,5.93,0,2024,1,1,2.7
CUST-03187,FinanceHub_3186,Retail,11-50,Brazil,2023-02-08,Professional,87.04,Annual,23,38,5,15.2,10.6,3,2086,54.7,7,8,1,28.5,9.0,4.0,2104.57,1,5,0,0,3,17.9,50.9,0,,,0.0,693.0,High,Stable,Promoter,0.043,10.88,1,2023,2,1,0.78
CUST-03188,FinanceLabs_3187,Finance,11-50,Germany,2024-11-18,Starter,36.96,Monthly,1,42,15,3.7,10.0,2,416,44.3,9,4,2,51.7,10.0,3.9,36.44,0,0,0,0,1,12.9,47.2,0,,,0.0,44.0,Very High,At Risk,Promoter,2.0,9.24,0,2024,11,4,12.9
CUST-03189,RetailGroup_3188,Education,201-500,United Kingdom,2022-12-04,Professional,75.47,Monthly,25,38,4,7.6,75.1,1,1238,55.6,4,1,1,17.7,7.0,3.4,2294.13,0,10,1,0,2,27.7,52.1,0,,,0.0,759.0,High,Stable,Passive,0.04,75.47,0,2022,12,4,1.11
CUST-03190,EnergyHub_3189,Energy,1-10,Germany,2024-04-10,Starter,29.75,Monthly,9,44,16,4.0,55.1,2,80,62.2,8,4,1,17.7,8.0,2.3,217.62,0,10,0,0,1,24.6,47.7,0,,,0.0,266.0,Very High,At Risk,Passive,0.111,7.44,0,2024,4,2,2.73
CUST-03191,LegalInc_3190,Technology,201-500,Germany,2023-12-15,Professional,85.39,Monthly,13,38,1,17.6,36.7,0,595,28.6,8,2,7,13.7,9.0,3.8,1202.19,1,0,0,1,1,18.8,46.9,1,2024-07-05,Lack of Features,1024.68,203.0,High,At Risk,Promoter,0.538,42.7,1,2023,12,4,1.45
CUST-03192,RetailCorp_3191,Finance,11-50,United Kingdom,2022-12-27,Starter,30.37,Annual,24,43,12,32.0,40.3,2,306,25.8,8,7,2,59.3,7.0,3.8,857.73,1,0,0,0,1,28.5,51.3,0,,,0.0,736.0,Very High,Stable,Passive,0.083,4.34,0,2022,12,4,1.19
CUST-03193,HealthGroup_3192,Technology,11-50,United States,2023-07-23,Enterprise,202.36,Quarterly,17,34,6,14.0,67.1,1,72,30.4,5,1,0,48.7,7.0,4.3,3424.18,0,20,0,1,1,27.0,54.1,0,,,0.0,528.0,High,Stable,Passive,0.0,202.36,1,2023,7,3,1.59
CUST-03194,MediaSolutions_3193,Education,51-200,United Kingdom,2022-08-06,Professional,88.26,Annual,29,45,11,6.0,62.1,2,11,54.4,7,2,3,20.6,5.0,4.1,3097.27,3,0,1,1,4,27.0,49.1,0,,,0.0,879.0,Very High,At Risk,Detractor,0.103,44.13,1,2022,8,3,0.93
CUST-03195,ConsultingCloud_3194,Media,11-50,Germany,2022-07-21,Starter,24.19,Quarterly,29,32,7,4.1,67.5,2,121,29.6,7,4,2,6.6,6.0,3.8,684.12,1,0,0,1,2,26.2,49.1,0,,,0.0,895.0,High,At Risk,Detractor,0.069,6.05,0,2022,7,3,0.9
CUST-03196,EnergyInc_3195,Energy,501-1000,United Kingdom,2022-01-17,Starter,29.53,Monthly,35,31,1,31.4,44.9,1,8,35.6,11,5,2,16.5,6.0,3.4,1130.65,0,25,1,1,0,25.9,50.3,1,2024-08-07,Too Expensive,354.36,933.0,High,Stable,Detractor,0.057,5.91,0,2022,1,1,0.74
CUST-03197,FinanceCloud_3196,Healthcare,1-10,United States,2022-11-18,Enterprise,196.85,Monthly,25,36,6,6.8,88.7,2,455,30.7,13,3,2,20.4,9.0,4.9,4631.19,0,0,0,1,2,32.7,57.7,0,,,0.0,775.0,High,Stable,Promoter,0.08,65.62,1,2022,11,4,1.31
CUST-03198,EducationCloud_3197,Consulting,51-200,India,2023-06-02,Starter,26.55,Monthly,19,45,33,8.5,92.1,1,181,50.3,13,1,3,30.0,10.0,3.6,583.2,1,25,1,1,1,33.1,51.2,1,2024-10-20,Too Expensive,318.6,506.0,Very High,Stable,Promoter,0.158,26.55,0,2023,6,2,1.74
CUST-03199,EducationGroup_3198,Technology,501-1000,Canada,2023-11-12,Professional,93.18,Annual,14,42,14,14.1,20.0,1,1535,4.7,8,4,0,20.5,9.0,3.7,1362.61,0,15,0,1,3,16.2,49.0,0,,,0.0,416.0,Very High,At Risk,Promoter,0.0,23.3,1,2023,11,4,1.16
CUST-03200,HealthGroup_3199,Education,51-200,United States,2023-03-01,Professional,81.53,Annual,22,33,3,7.4,52.9,4,500,69.9,9,3,0,46.2,10.0,3.5,1719.21,0,0,1,1,2,27.7,55.6,0,,,0.0,672.0,High,Stable,Promoter,0.0,27.18,1,2023,3,1,1.26
CUST-03201,ConsultingLabs_3200,Technology,11-50,United Kingdom,2024-10-15,Starter,34.54,Annual,3,33,28,10.9,11.6,3,721,23.2,5,8,3,20.8,7.0,4.4,125.46,0,30,0,1,1,16.3,44.5,0,,,0.0,78.0,High,At Risk,Passive,1.0,4.32,0,2024,10,4,5.43
CUST-03202,HealthInc_3201,Energy,51-200,Brazil,2023-01-22,Starter,38.68,Monthly,23,37,15,18.0,31.5,1,284,72.0,7,2,1,18.8,8.0,2.7,796.87,1,5,0,1,2,19.6,46.6,0,,,0.0,710.0,High,At Risk,Passive,0.043,19.34,0,2023,1,1,0.85
CUST-03203,RetailWorks_3202,Retail,201-500,India,2024-02-17,Professional,74.95,Annual,10,38,4,15.5,41.7,2,155,61.0,9,1,3,8.1,2.0,3.5,773.94,1,15,1,1,1,23.6,45.2,1,2024-08-12,Poor Support,899.4000000000001,177.0,High,At Risk,Detractor,0.3,74.95,0,2024,2,1,2.36
CUST-03204,EducationCloud_3203,Education,1000+,United States,2022-04-08,Starter,28.82,Monthly,33,34,9,14.8,36.8,2,729,80.4,6,5,3,19.4,9.0,5.0,825.13,0,0,1,1,2,21.7,52.3,0,,,0.0,999.0,High,Stable,Promoter,0.091,5.76,0,2022,4,2,0.66
CUST-03205,LegalSolutions_3204,Legal,501-1000,Japan,2022-07-27,Starter,40.64,Monthly,29,43,5,12.4,25.7,2,315,20.2,6,2,1,20.8,8.0,4.0,1230.84,0,0,0,1,2,19.4,50.7,0,,,0.0,889.0,Very High,Stable,Passive,0.034,20.32,0,2022,7,3,0.67
CUST-03206,HealthSolutions_3205,Technology,11-50,United States,2023-08-09,Free,0.0,Quarterly,17,28,1,14.6,37.1,1,3858,56.2,8,2,5,5.9,8.0,4.1,0.0,1,10,1,1,2,18.9,48.3,0,,,0.0,511.0,High,At Risk,Passive,0.294,0.0,0,2023,8,3,1.11
CUST-03207,LegalSolutions_3206,Technology,1000+,Netherlands,2022-06-15,Starter,41.24,Quarterly,31,32,16,23.5,81.8,2,448,54.6,5,4,1,22.2,2.0,3.2,1153.95,0,0,1,1,1,35.1,48.9,0,,,0.0,931.0,High,At Risk,Detractor,0.032,10.31,0,2022,6,2,1.13
